Date,Count
09-Sep-15,781
09-Sep-15,10
09-Sep-15,1
09-Sep-15,1
09-Sep-15,3
09-Sep-15,4
09-Sep-15,8
09-Sep-15,4
09-Sep-15,3
09-Sep-15,3
09-Sep-15,263
09-Sep-15,102
09-Sep-15,93
09-Sep-15,1
09-Sep-15,9
09-Sep-15,106
09-Sep-15,17
09-Sep-15,1845
09-Sep-15,259
09-Sep-15,1
09-Sep-15,148
09-Sep-15,6
09-Sep-15,3
09-Sep-15,2
09-Sep-15,280
09-Sep-15,43
09-Sep-15,59
09-Sep-15,1
09-Sep-15,116
09-Sep-15,108
09-Sep-15,47
09-Sep-15,1
09-Sep-15,8
09-Sep-15,9
09-Sep-15,3
09-Sep-15,48
09-Sep-15,665
09-Sep-15,110
09-Sep-15,1
08-Sep-15,105
08-Sep-15,366
08-Sep-15,1
08-Sep-15,33
08-Sep-15,32
08-Sep-15,3
08-Sep-15,1134
08-Sep-15,1
08-Sep-15,32
08-Sep-15,1
08-Sep-15,3
08-Sep-15,1
08-Sep-15,11
08-Sep-15,1
08-Sep-15,1
08-Sep-15,35
08-Sep-15,1
08-Sep-15,1
08-Sep-15,44
08-Sep-15,1
08-Sep-15,699
08-Sep-15,104
08-Sep-15,1
08-Sep-15,2
08-Sep-15,836
08-Sep-15,13
08-Sep-15,7
08-Sep-15,106
08-Sep-15,3
08-Sep-15,49
08-Sep-15,23
08-Sep-15,1554
08-Sep-15,62
08-Sep-15,83
08-Sep-15,2
08-Sep-15,10
08-Sep-15,1
08-Sep-15,6
08-Sep-15,2
08-Sep-15,1
08-Sep-15,12
08-Sep-15,1
08-Sep-15,4
08-Sep-15,1
08-Sep-15,53
08-Sep-15,50
08-Sep-15,2
08-Sep-15,106
08-Sep-15,1310
08-Sep-15,12
08-Sep-15,3
08-Sep-15,79
08-Sep-15,1
08-Sep-15,317
08-Sep-15,1
08-Sep-15,277
08-Sep-15,9
08-Sep-15,1905
08-Sep-15,14
08-Sep-15,156
08-Sep-15,297
08-Sep-15,3
08-Sep-15,4
08-Sep-15,14
08-Sep-15,4
08-Sep-15,12
08-Sep-15,113
08-Sep-15,146
07-Sep-15,1431
07-Sep-15,1
07-Sep-15,20
07-Sep-15,714
07-Sep-15,1736
07-Sep-15,74
07-Sep-15,2
07-Sep-15,87
07-Sep-15,30
07-Sep-15,1
07-Sep-15,331
07-Sep-15,3
07-Sep-15,1
07-Sep-15,18
07-Sep-15,5
07-Sep-15,2
07-Sep-15,7
07-Sep-15,748
07-Sep-15,47
07-Sep-15,50
07-Sep-15,74
07-Sep-15,1770
07-Sep-15,4
07-Sep-15,18
07-Sep-15,2
07-Sep-15,49
07-Sep-15,18
07-Sep-15,1
07-Sep-15,1
07-Sep-15,4
07-Sep-15,8
07-Sep-15,1
07-Sep-15,5
07-Sep-15,4
07-Sep-15,11
07-Sep-15,102
07-Sep-15,1
07-Sep-15,3
07-Sep-15,1
07-Sep-15,76
07-Sep-15,2
07-Sep-15,149
07-Sep-15,1
07-Sep-15,3
07-Sep-15,5
07-Sep-15,40
07-Sep-15,16
07-Sep-15,102
07-Sep-15,5
07-Sep-15,4
07-Sep-15,60
07-Sep-15,169
07-Sep-15,291
07-Sep-15,12
07-Sep-15,16
07-Sep-15,255
07-Sep-15,1090
07-Sep-15,89
07-Sep-15,1
07-Sep-15,17
07-Sep-15,115
07-Sep-15,3
07-Sep-15,54
07-Sep-15,312
06-Sep-15,13
06-Sep-15,10
06-Sep-15,9
06-Sep-15,7
06-Sep-15,21
06-Sep-15,5
06-Sep-15,1090
06-Sep-15,1
06-Sep-15,111
06-Sep-15,10
06-Sep-15,42
06-Sep-15,45
06-Sep-15,30
06-Sep-15,4
06-Sep-15,105
06-Sep-15,629
06-Sep-15,8
06-Sep-15,1
06-Sep-15,1
06-Sep-15,153
06-Sep-15,9
06-Sep-15,1
06-Sep-15,6
06-Sep-15,315
06-Sep-15,357
06-Sep-15,3
06-Sep-15,1
06-Sep-15,1
06-Sep-15,3
06-Sep-15,34
06-Sep-15,29
06-Sep-15,20
06-Sep-15,13
06-Sep-15,19
06-Sep-15,68
06-Sep-15,8
06-Sep-15,1
06-Sep-15,4
06-Sep-15,11
06-Sep-15,137
06-Sep-15,3
06-Sep-15,109
06-Sep-15,83
06-Sep-15,1560
06-Sep-15,1
06-Sep-15,250
06-Sep-15,2
06-Sep-15,2
06-Sep-15,10
06-Sep-15,49
06-Sep-15,56
06-Sep-15,91
06-Sep-15,12
06-Sep-15,1278
06-Sep-15,715
06-Sep-15,1
06-Sep-15,110
06-Sep-15,2
06-Sep-15,1218
06-Sep-15,33
06-Sep-15,7
06-Sep-15,269
05-Sep-15,52
05-Sep-15,5
05-Sep-15,8
05-Sep-15,5
05-Sep-15,87
05-Sep-15,4
05-Sep-15,1
05-Sep-15,3
05-Sep-15,59
05-Sep-15,14
05-Sep-15,57
05-Sep-15,2
05-Sep-15,2
05-Sep-15,120
05-Sep-15,8
05-Sep-15,1
05-Sep-15,3
05-Sep-15,1815
05-Sep-15,1250
05-Sep-15,272
05-Sep-15,102
05-Sep-15,5
05-Sep-15,8
05-Sep-15,7
05-Sep-15,1
05-Sep-15,2
05-Sep-15,17
05-Sep-15,7
05-Sep-15,21
05-Sep-15,355
05-Sep-15,5
05-Sep-15,1
05-Sep-15,9
05-Sep-15,47
05-Sep-15,17
05-Sep-15,4
05-Sep-15,102
05-Sep-15,21
05-Sep-15,61
05-Sep-15,4
05-Sep-15,3
05-Sep-15,1
05-Sep-15,259
05-Sep-15,125
05-Sep-15,45
05-Sep-15,284
05-Sep-15,133
05-Sep-15,4
05-Sep-15,1
05-Sep-15,1
05-Sep-15,1
05-Sep-15,171
05-Sep-15,836
05-Sep-15,11
05-Sep-15,1246
05-Sep-15,41
05-Sep-15,99
05-Sep-15,2
05-Sep-15,4
05-Sep-15,39
05-Sep-15,686
05-Sep-15,1359
05-Sep-15,2
05-Sep-15,92
05-Sep-15,1
05-Sep-15,1
05-Sep-15,19
04-Sep-15,48
04-Sep-15,44
04-Sep-15,4
04-Sep-15,298
04-Sep-15,17
04-Sep-15,2
04-Sep-15,12
04-Sep-15,6
04-Sep-15,3
04-Sep-15,11
04-Sep-15,122
04-Sep-15,104
04-Sep-15,5
04-Sep-15,2
04-Sep-15,9
04-Sep-15,7
04-Sep-15,2
04-Sep-15,616
04-Sep-15,5
04-Sep-15,60
04-Sep-15,17
04-Sep-15,1170
04-Sep-15,4
04-Sep-15,2
04-Sep-15,3
04-Sep-15,2
04-Sep-15,76
04-Sep-15,78
04-Sep-15,11
04-Sep-15,1530
04-Sep-15,48
04-Sep-15,1260
04-Sep-15,512
04-Sep-15,231
04-Sep-15,12
04-Sep-15,7
04-Sep-15,84
04-Sep-15,1395
04-Sep-15,30
04-Sep-15,106
04-Sep-15,31
04-Sep-15,18
04-Sep-15,1
04-Sep-15,136
04-Sep-15,56
04-Sep-15,47
04-Sep-15,225
04-Sep-15,298
04-Sep-15,8
04-Sep-15,80
04-Sep-15,5
04-Sep-15,2
04-Sep-15,4
04-Sep-15,2
04-Sep-15,2
04-Sep-15,20
04-Sep-15,85
03-Sep-15,2
03-Sep-15,2
03-Sep-15,2
03-Sep-15,5
03-Sep-15,7
03-Sep-15,3
03-Sep-15,1
03-Sep-15,9
03-Sep-15,7
03-Sep-15,46
03-Sep-15,1120
03-Sep-15,19
03-Sep-15,45
03-Sep-15,87
03-Sep-15,4
03-Sep-15,1
03-Sep-15,173
03-Sep-15,124
03-Sep-15,1
03-Sep-15,12
03-Sep-15,5
03-Sep-15,106
03-Sep-15,5
03-Sep-15,26
03-Sep-15,3
03-Sep-15,78
03-Sep-15,1905
03-Sep-15,59
03-Sep-15,1
03-Sep-15,99
03-Sep-15,4
03-Sep-15,5
03-Sep-15,397
03-Sep-15,9
03-Sep-15,50
03-Sep-15,48
03-Sep-15,4
03-Sep-15,1
03-Sep-15,2
03-Sep-15,4
03-Sep-15,693
03-Sep-15,271
03-Sep-15,5
03-Sep-15,7
03-Sep-15,3
03-Sep-15,2
03-Sep-15,1120
03-Sep-15,15
03-Sep-15,69
03-Sep-15,1
03-Sep-15,1
03-Sep-15,3
03-Sep-15,1
03-Sep-15,9
03-Sep-15,54
03-Sep-15,1602
03-Sep-15,2
03-Sep-15,53
03-Sep-15,103
03-Sep-15,114
03-Sep-15,318
03-Sep-15,1
03-Sep-15,120
03-Sep-15,15
03-Sep-15,221
03-Sep-15,4
03-Sep-15,13
03-Sep-15,581
03-Sep-15,29
02-Sep-15,506
02-Sep-15,39
02-Sep-15,20
02-Sep-15,118
02-Sep-15,2
02-Sep-15,2
02-Sep-15,11
02-Sep-15,2
02-Sep-15,1
02-Sep-15,12
02-Sep-15,13
02-Sep-15,1251
02-Sep-15,8
02-Sep-15,8
02-Sep-15,1302
02-Sep-15,2
02-Sep-15,45
02-Sep-15,17
02-Sep-15,364
02-Sep-15,50
02-Sep-15,2
02-Sep-15,7
02-Sep-15,2
02-Sep-15,74
02-Sep-15,27
02-Sep-15,1
02-Sep-15,5
02-Sep-15,41
02-Sep-15,3
02-Sep-15,19
02-Sep-15,7
02-Sep-15,1
02-Sep-15,82
02-Sep-15,93
02-Sep-15,1
02-Sep-15,88
02-Sep-15,1
02-Sep-15,126
02-Sep-15,3
02-Sep-15,1
02-Sep-15,5
02-Sep-15,1
02-Sep-15,9
02-Sep-15,1
02-Sep-15,473
02-Sep-15,13
02-Sep-15,43
02-Sep-15,6
02-Sep-15,1
02-Sep-15,5
02-Sep-15,1755
02-Sep-15,1
02-Sep-15,1020
02-Sep-15,237
02-Sep-15,120
02-Sep-15,234
02-Sep-15,5
02-Sep-15,10
02-Sep-15,312
02-Sep-15,6
02-Sep-15,39
02-Sep-15,3
02-Sep-15,1
02-Sep-15,49
02-Sep-15,102
02-Sep-15,3
02-Sep-15,83
02-Sep-15,8
01-Sep-15,3
01-Sep-15,3
01-Sep-15,18
01-Sep-15,26
01-Sep-15,2
01-Sep-15,6
01-Sep-15,3
01-Sep-15,1635
01-Sep-15,1
01-Sep-15,737
01-Sep-15,231
01-Sep-15,94
01-Sep-15,13
01-Sep-15,3
01-Sep-15,125
01-Sep-15,102
01-Sep-15,102
01-Sep-15,37
01-Sep-15,3
01-Sep-15,12
01-Sep-15,78
01-Sep-15,1064
01-Sep-15,2
01-Sep-15,1224
01-Sep-15,9
01-Sep-15,303
01-Sep-15,7
01-Sep-15,151
01-Sep-15,9
01-Sep-15,16
01-Sep-15,27
01-Sep-15,100
01-Sep-15,5
01-Sep-15,197
01-Sep-15,81
01-Sep-15,47
01-Sep-15,10
01-Sep-15,1
01-Sep-15,5
01-Sep-15,93
01-Sep-15,1
01-Sep-15,36
01-Sep-15,48
01-Sep-15,504
01-Sep-15,1
01-Sep-15,3
01-Sep-15,35
01-Sep-15,7
01-Sep-15,4
01-Sep-15,1
01-Sep-15,1
01-Sep-15,6
01-Sep-15,8
01-Sep-15,5
01-Sep-15,336
01-Sep-15,2
01-Sep-15,5
01-Sep-15,1
01-Sep-15,11
01-Sep-15,7
01-Sep-15,2
01-Sep-15,40
01-Sep-15,4
01-Sep-15,1030
01-Sep-15,45
01-Sep-15,14
01-Sep-15,18
01-Sep-15,23
31-Aug-15,2
31-Aug-15,1425
31-Aug-15,14
31-Aug-15,1080
31-Aug-15,8
31-Aug-15,7
31-Aug-15,91
31-Aug-15,92
31-Aug-15,1
31-Aug-15,35
31-Aug-15,106
31-Aug-15,208
31-Aug-15,5
31-Aug-15,27
31-Aug-15,234
31-Aug-15,2
31-Aug-15,90
31-Aug-15,3
31-Aug-15,161
31-Aug-15,6
31-Aug-15,9
31-Aug-15,8
31-Aug-15,2
31-Aug-15,58
31-Aug-15,6
31-Aug-15,110
31-Aug-15,3
31-Aug-15,31
31-Aug-15,310
31-Aug-15,52
31-Aug-15,495
31-Aug-15,35
31-Aug-15,1
31-Aug-15,11
31-Aug-15,91
31-Aug-15,4
31-Aug-15,18
31-Aug-15,1
31-Aug-15,1
31-Aug-15,18
31-Aug-15,1
31-Aug-15,5
31-Aug-15,65
31-Aug-15,1404
31-Aug-15,389
31-Aug-15,480
31-Aug-15,3
31-Aug-15,4
31-Aug-15,8
31-Aug-15,2
31-Aug-15,4
31-Aug-15,1078
31-Aug-15,56
31-Aug-15,1
31-Aug-15,16
31-Aug-15,7
31-Aug-15,26
31-Aug-15,3
31-Aug-15,1
31-Aug-15,85
31-Aug-15,28
31-Aug-15,1
31-Aug-15,8
30-Aug-15,103
30-Aug-15,60
30-Aug-15,3
30-Aug-15,14
30-Aug-15,6
30-Aug-15,6
30-Aug-15,19
30-Aug-15,1
30-Aug-15,4
30-Aug-15,1
30-Aug-15,1060
30-Aug-15,3
30-Aug-15,38
30-Aug-15,4
30-Aug-15,14
30-Aug-15,11
30-Aug-15,38
30-Aug-15,9
30-Aug-15,5
30-Aug-15,2
30-Aug-15,88
30-Aug-15,200
30-Aug-15,2
30-Aug-15,2
30-Aug-15,10
30-Aug-15,78
30-Aug-15,4
30-Aug-15,5
30-Aug-15,66
30-Aug-15,2
30-Aug-15,1440
30-Aug-15,1120
30-Aug-15,47
30-Aug-15,5
30-Aug-15,127
30-Aug-15,103
30-Aug-15,252
30-Aug-15,10
30-Aug-15,40
30-Aug-15,8
30-Aug-15,1215
30-Aug-15,5
30-Aug-15,2
30-Aug-15,39
30-Aug-15,1
30-Aug-15,75
30-Aug-15,517
30-Aug-15,5
30-Aug-15,23
30-Aug-15,188
30-Aug-15,101
30-Aug-15,381
30-Aug-15,1
30-Aug-15,2
30-Aug-15,20
30-Aug-15,1
30-Aug-15,13
30-Aug-15,4
30-Aug-15,9
30-Aug-15,52
30-Aug-15,1
30-Aug-15,493
30-Aug-15,112
29-Aug-15,12
29-Aug-15,9
29-Aug-15,4
29-Aug-15,9
29-Aug-15,1
29-Aug-15,62
29-Aug-15,4
29-Aug-15,2
29-Aug-15,8
29-Aug-15,82
29-Aug-15,401
29-Aug-15,3
29-Aug-15,79
29-Aug-15,2
29-Aug-15,1
29-Aug-15,12
29-Aug-15,2
29-Aug-15,100
29-Aug-15,48
29-Aug-15,1
29-Aug-15,1
29-Aug-15,38
29-Aug-15,18
29-Aug-15,1
29-Aug-15,22
29-Aug-15,2
29-Aug-15,4
29-Aug-15,13
29-Aug-15,333
29-Aug-15,1140
29-Aug-15,2
29-Aug-15,2
29-Aug-15,12
29-Aug-15,13
29-Aug-15,10
29-Aug-15,2
29-Aug-15,41
29-Aug-15,132
29-Aug-15,47
29-Aug-15,6
29-Aug-15,212
29-Aug-15,9
29-Aug-15,518
29-Aug-15,219
29-Aug-15,46
29-Aug-15,1078
29-Aug-15,131
29-Aug-15,123
29-Aug-15,69
29-Aug-15,5
29-Aug-15,3
29-Aug-15,1
29-Aug-15,3
29-Aug-15,616
29-Aug-15,80
29-Aug-15,10
29-Aug-15,1557
29-Aug-15,1
29-Aug-15,58
29-Aug-15,1545
29-Aug-15,1
29-Aug-15,34
29-Aug-15,4
29-Aug-15,114
29-Aug-15,17
28-Aug-15,8
28-Aug-15,2
28-Aug-15,1215
28-Aug-15,10
28-Aug-15,100
28-Aug-15,6
28-Aug-15,2
28-Aug-15,11
28-Aug-15,7
28-Aug-15,890
28-Aug-15,1650
28-Aug-15,76
28-Aug-15,1
28-Aug-15,104
28-Aug-15,37
28-Aug-15,207
28-Aug-15,56
28-Aug-15,2
28-Aug-15,88
28-Aug-15,421
28-Aug-15,9
28-Aug-15,3
28-Aug-15,26
28-Aug-15,7
28-Aug-15,3
28-Aug-15,980
28-Aug-15,12
28-Aug-15,2
28-Aug-15,2
28-Aug-15,2
28-Aug-15,318
28-Aug-15,1
28-Aug-15,5
28-Aug-15,1
28-Aug-15,18
28-Aug-15,215
28-Aug-15,6
28-Aug-15,63
28-Aug-15,29
28-Aug-15,1
28-Aug-15,4
28-Aug-15,39
28-Aug-15,4
28-Aug-15,4
28-Aug-15,451
28-Aug-15,1
28-Aug-15,5
28-Aug-15,4
28-Aug-15,110
28-Aug-15,406
28-Aug-15,1
28-Aug-15,7
28-Aug-15,62
28-Aug-15,18
28-Aug-15,1
28-Aug-15,15
28-Aug-15,107
28-Aug-15,83
28-Aug-15,94
28-Aug-15,4
28-Aug-15,103
28-Aug-15,5
28-Aug-15,28
27-Aug-15,19
27-Aug-15,43
27-Aug-15,616
27-Aug-15,17
27-Aug-15,37
27-Aug-15,90
27-Aug-15,6
27-Aug-15,4
27-Aug-15,61
27-Aug-15,4
27-Aug-15,150
27-Aug-15,994
27-Aug-15,1
27-Aug-15,1
27-Aug-15,11
27-Aug-15,120
27-Aug-15,320
27-Aug-15,259
27-Aug-15,2
27-Aug-15,5
27-Aug-15,59
27-Aug-15,495
27-Aug-15,39
27-Aug-15,1
27-Aug-15,1
27-Aug-15,10
27-Aug-15,2
27-Aug-15,8
27-Aug-15,2
27-Aug-15,90
27-Aug-15,1422
27-Aug-15,1
27-Aug-15,130
27-Aug-15,433
27-Aug-15,2
27-Aug-15,130
27-Aug-15,3
27-Aug-15,2
27-Aug-15,48
27-Aug-15,14
27-Aug-15,5
27-Aug-15,3
27-Aug-15,8
27-Aug-15,123
27-Aug-15,77
27-Aug-15,8
27-Aug-15,5
27-Aug-15,1
27-Aug-15,1
27-Aug-15,1770
27-Aug-15,56
27-Aug-15,212
27-Aug-15,1070
27-Aug-15,4
27-Aug-15,17
27-Aug-15,2
27-Aug-15,7
27-Aug-15,1
27-Aug-15,141
27-Aug-15,1
27-Aug-15,24
27-Aug-15,23
27-Aug-15,2
27-Aug-15,41
26-Aug-15,77
26-Aug-15,2
26-Aug-15,10
26-Aug-15,11
26-Aug-15,18
26-Aug-15,6
26-Aug-15,79
26-Aug-15,113
26-Aug-15,108
26-Aug-15,1
26-Aug-15,93
26-Aug-15,14
26-Aug-15,1
26-Aug-15,1455
26-Aug-15,51
26-Aug-15,45
26-Aug-15,1260
26-Aug-15,229
26-Aug-15,7
26-Aug-15,7
26-Aug-15,1
26-Aug-15,123
26-Aug-15,49
26-Aug-15,37
26-Aug-15,4
26-Aug-15,4
26-Aug-15,19
26-Aug-15,1
26-Aug-15,189
26-Aug-15,1
26-Aug-15,506
26-Aug-15,92
26-Aug-15,155
26-Aug-15,3
26-Aug-15,17
26-Aug-15,2
26-Aug-15,4
26-Aug-15,307
26-Aug-15,2
26-Aug-15,10
26-Aug-15,13
26-Aug-15,3
26-Aug-15,466
26-Aug-15,9
26-Aug-15,100
26-Aug-15,2
26-Aug-15,1162
26-Aug-15,101
26-Aug-15,5
26-Aug-15,33
26-Aug-15,10
26-Aug-15,4
26-Aug-15,3
26-Aug-15,61
26-Aug-15,3
26-Aug-15,1
26-Aug-15,1458
26-Aug-15,25
26-Aug-15,51
26-Aug-15,6
26-Aug-15,1
26-Aug-15,417
26-Aug-15,11
26-Aug-15,1
25-Aug-15,63
25-Aug-15,97
25-Aug-15,1370
25-Aug-15,5
25-Aug-15,38
25-Aug-15,6
25-Aug-15,1
25-Aug-15,1
25-Aug-15,1
25-Aug-15,10
25-Aug-15,110
25-Aug-15,11
25-Aug-15,2
25-Aug-15,130
25-Aug-15,1
25-Aug-15,41
25-Aug-15,226
25-Aug-15,2
25-Aug-15,1
25-Aug-15,240
25-Aug-15,7
25-Aug-15,33
25-Aug-15,81
25-Aug-15,759
25-Aug-15,66
25-Aug-15,1
25-Aug-15,2
25-Aug-15,1575
25-Aug-15,1064
25-Aug-15,4
25-Aug-15,1
25-Aug-15,140
25-Aug-15,4
25-Aug-15,5
25-Aug-15,10
25-Aug-15,140
25-Aug-15,358
25-Aug-15,12
25-Aug-15,3
25-Aug-15,4
25-Aug-15,12
25-Aug-15,15
25-Aug-15,1
25-Aug-15,3
25-Aug-15,1
25-Aug-15,3
25-Aug-15,44
25-Aug-15,3
25-Aug-15,12
25-Aug-15,11
25-Aug-15,26
25-Aug-15,1
25-Aug-15,3
25-Aug-15,1719
25-Aug-15,152
25-Aug-15,55
25-Aug-15,99
25-Aug-15,10
25-Aug-15,2
25-Aug-15,25
25-Aug-15,114
25-Aug-15,456
25-Aug-15,2
25-Aug-15,326
25-Aug-15,20
24-Aug-15,195
24-Aug-15,178
24-Aug-15,440
24-Aug-15,37
24-Aug-15,1
24-Aug-15,20
24-Aug-15,910
24-Aug-15,114
24-Aug-15,28
24-Aug-15,1845
24-Aug-15,726
24-Aug-15,7
24-Aug-15,1
24-Aug-15,2
24-Aug-15,51
24-Aug-15,82
24-Aug-15,1
24-Aug-15,251
24-Aug-15,75
24-Aug-15,4
24-Aug-15,7
24-Aug-15,14
24-Aug-15,111
24-Aug-15,10
24-Aug-15,115
24-Aug-15,4
24-Aug-15,9
24-Aug-15,1
24-Aug-15,3
24-Aug-15,140
24-Aug-15,1210
24-Aug-15,9
24-Aug-15,6
24-Aug-15,19
24-Aug-15,61
24-Aug-15,9
24-Aug-15,3
24-Aug-15,12
24-Aug-15,50
24-Aug-15,5
24-Aug-15,6
24-Aug-15,1605
24-Aug-15,32
24-Aug-15,135
24-Aug-15,14
24-Aug-15,44
24-Aug-15,207
24-Aug-15,2
24-Aug-15,1
24-Aug-15,15
24-Aug-15,1
24-Aug-15,1
24-Aug-15,2
24-Aug-15,312
24-Aug-15,131
24-Aug-15,14
24-Aug-15,7
24-Aug-15,10
24-Aug-15,9
24-Aug-15,2
24-Aug-15,10
24-Aug-15,156
24-Aug-15,1
23-Aug-15,4
23-Aug-15,1200
23-Aug-15,63
23-Aug-15,3
23-Aug-15,142
23-Aug-15,230
23-Aug-15,4
23-Aug-15,11
23-Aug-15,1
23-Aug-15,12
23-Aug-15,1
23-Aug-15,1
23-Aug-15,322
23-Aug-15,18
23-Aug-15,1785
23-Aug-15,104
23-Aug-15,121
23-Aug-15,2
23-Aug-15,107
23-Aug-15,1
23-Aug-15,2
23-Aug-15,2
23-Aug-15,74
23-Aug-15,2
23-Aug-15,19
23-Aug-15,12
23-Aug-15,12
23-Aug-15,62
23-Aug-15,500
23-Aug-15,1
23-Aug-15,146
23-Aug-15,319
23-Aug-15,1
23-Aug-15,4
23-Aug-15,1
23-Aug-15,50
23-Aug-15,8
23-Aug-15,222
23-Aug-15,1
23-Aug-15,6
23-Aug-15,54
23-Aug-15,32
23-Aug-15,748
23-Aug-15,2
23-Aug-15,1274
23-Aug-15,1
23-Aug-15,86
23-Aug-15,1611
23-Aug-15,124
23-Aug-15,9
23-Aug-15,5
23-Aug-15,10
23-Aug-15,5
23-Aug-15,41
23-Aug-15,8
23-Aug-15,166
23-Aug-15,16
23-Aug-15,27
23-Aug-15,5
23-Aug-15,5
23-Aug-15,25
23-Aug-15,21
23-Aug-15,2
22-Aug-15,301
22-Aug-15,638
22-Aug-15,31
22-Aug-15,1
22-Aug-15,8
22-Aug-15,23
22-Aug-15,43
22-Aug-15,288
22-Aug-15,96
22-Aug-15,2
22-Aug-15,1
22-Aug-15,1
22-Aug-15,10
22-Aug-15,76
22-Aug-15,16
22-Aug-15,10
22-Aug-15,3
22-Aug-15,1
22-Aug-15,146
22-Aug-15,84
22-Aug-15,2
22-Aug-15,39
22-Aug-15,4
22-Aug-15,7
22-Aug-15,4
22-Aug-15,539
22-Aug-15,2
22-Aug-15,1428
22-Aug-15,1
22-Aug-15,17
22-Aug-15,117
22-Aug-15,2
22-Aug-15,217
22-Aug-15,136
22-Aug-15,40
22-Aug-15,9
22-Aug-15,156
22-Aug-15,1
22-Aug-15,12
22-Aug-15,16
22-Aug-15,11
22-Aug-15,1485
22-Aug-15,5
22-Aug-15,145
22-Aug-15,202
22-Aug-15,53
22-Aug-15,61
22-Aug-15,2
22-Aug-15,15
22-Aug-15,11
22-Aug-15,10
22-Aug-15,148
22-Aug-15,6
22-Aug-15,2
22-Aug-15,7
22-Aug-15,70
22-Aug-15,52
22-Aug-15,2
22-Aug-15,1629
22-Aug-15,1410
22-Aug-15,1
22-Aug-15,3
22-Aug-15,21
21-Aug-15,1800
21-Aug-15,1
21-Aug-15,1
21-Aug-15,102
21-Aug-15,1
21-Aug-15,203
21-Aug-15,1
21-Aug-15,130
21-Aug-15,71
21-Aug-15,3
21-Aug-15,1
21-Aug-15,58
21-Aug-15,19
21-Aug-15,56
21-Aug-15,16
21-Aug-15,2
21-Aug-15,3
21-Aug-15,11
21-Aug-15,4
21-Aug-15,4
21-Aug-15,175
21-Aug-15,11
21-Aug-15,17
21-Aug-15,260
21-Aug-15,26
21-Aug-15,13
21-Aug-15,9
21-Aug-15,3
21-Aug-15,1080
21-Aug-15,4
21-Aug-15,335
21-Aug-15,3
21-Aug-15,27
21-Aug-15,132
21-Aug-15,160
21-Aug-15,10
21-Aug-15,2
21-Aug-15,36
21-Aug-15,1
21-Aug-15,147
21-Aug-15,101
21-Aug-15,2
21-Aug-15,42
21-Aug-15,2
21-Aug-15,29
21-Aug-15,10
21-Aug-15,1
21-Aug-15,69
21-Aug-15,2
21-Aug-15,1809
21-Aug-15,1246
21-Aug-15,62
21-Aug-15,638
21-Aug-15,6
21-Aug-15,1
21-Aug-15,517
21-Aug-15,7
21-Aug-15,133
21-Aug-15,3
21-Aug-15,14
21-Aug-15,32
21-Aug-15,8
20-Aug-15,1
20-Aug-15,70
20-Aug-15,8
20-Aug-15,36
20-Aug-15,144
20-Aug-15,4
20-Aug-15,15
20-Aug-15,4
20-Aug-15,45
20-Aug-15,168
20-Aug-15,1785
20-Aug-15,7
20-Aug-15,4
20-Aug-15,2
20-Aug-15,110
20-Aug-15,1
20-Aug-15,1
20-Aug-15,186
20-Aug-15,1
20-Aug-15,38
20-Aug-15,12
20-Aug-15,1
20-Aug-15,13
20-Aug-15,18
20-Aug-15,22
20-Aug-15,11
20-Aug-15,1
20-Aug-15,1190
20-Aug-15,57
20-Aug-15,8
20-Aug-15,2
20-Aug-15,4
20-Aug-15,2
20-Aug-15,326
20-Aug-15,1
20-Aug-15,6
20-Aug-15,11
20-Aug-15,2
20-Aug-15,152
20-Aug-15,1
20-Aug-15,9
20-Aug-15,2
20-Aug-15,2
20-Aug-15,13
20-Aug-15,153
20-Aug-15,1
20-Aug-15,620
20-Aug-15,61
20-Aug-15,202
20-Aug-15,6
20-Aug-15,5
20-Aug-15,59
20-Aug-15,18
20-Aug-15,1316
20-Aug-15,307
20-Aug-15,748
20-Aug-15,1
20-Aug-15,105
20-Aug-15,1
20-Aug-15,14
20-Aug-15,78
20-Aug-15,137
20-Aug-15,32
20-Aug-15,61
20-Aug-15,2070
19-Aug-15,4
19-Aug-15,8
19-Aug-15,1
19-Aug-15,54
19-Aug-15,3
19-Aug-15,1
19-Aug-15,1
19-Aug-15,87
19-Aug-15,5
19-Aug-15,3
19-Aug-15,7
19-Aug-15,2
19-Aug-15,54
19-Aug-15,1
19-Aug-15,65
19-Aug-15,1635
19-Aug-15,24
19-Aug-15,146
19-Aug-15,3
19-Aug-15,60
19-Aug-15,12
19-Aug-15,2
19-Aug-15,737
19-Aug-15,1
19-Aug-15,13
19-Aug-15,9
19-Aug-15,1
19-Aug-15,2
19-Aug-15,7
19-Aug-15,14
19-Aug-15,23
19-Aug-15,1692
19-Aug-15,1
19-Aug-15,614
19-Aug-15,2
19-Aug-15,8
19-Aug-15,4
19-Aug-15,73
19-Aug-15,20
19-Aug-15,3
19-Aug-15,306
19-Aug-15,1270
19-Aug-15,144
19-Aug-15,153
19-Aug-15,30
19-Aug-15,3
19-Aug-15,165
19-Aug-15,70
19-Aug-15,5
19-Aug-15,45
19-Aug-15,105
19-Aug-15,177
19-Aug-15,185
19-Aug-15,17
19-Aug-15,4
19-Aug-15,4
19-Aug-15,1218
19-Aug-15,2
19-Aug-15,1
19-Aug-15,4
19-Aug-15,5
19-Aug-15,6
19-Aug-15,7
19-Aug-15,3
19-Aug-15,209
19-Aug-15,326
